10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100
0.007459163665771484,0.0074002742767333984,0.008244991302490234,0.00911092758178711,0.009954214096069336,0.01011514663696289,0.010558128356933594,0.011385679244995117,0.012492179870605469,0.012531042098999023,0.012995243072509766,0.01323699951171875,0.014172077178955078,0.015155792236328125,0.01560211181640625,0.015804767608642578,0.016524076461791992,0.01701521873474121,0.01777505874633789,0.01842188835144043,0.01899099349975586,0.02019214630126953,0.020801067352294922,0.0220639705657959,0.02244400978088379,0.024453163146972656,0.024290800094604492,0.024603843688964844,0.026629209518432617,0.02673506736755371,0.030025959014892578,0.0361170768737793,0.03673195838928223,0.03340625762939453,0.03640604019165039,0.03657412528991699,0.03677010536193848,0.03937268257141113,0.0341188907623291,0.03288125991821289,0.03238201141357422,0.034552812576293945,0.0359039306640625,0.03411102294921875,0.03507518768310547,0.036451101303100586
