10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300
0.0016608238220214844,0.0016160011291503906,0.0022656917572021484,0.002671957015991211,0.002652883529663086,0.002950906753540039,0.002777099609375,0.003406047821044922,0.0035712718963623047,0.004617929458618164,0.004888057708740234,0.004198789596557617,0.005913257598876953,0.004832744598388672,0.004982948303222656,0.005097866058349609,0.006218910217285156,0.005808115005493164,0.005953073501586914,0.0064411163330078125,0.006936073303222656,0.007519960403442383,0.008446216583251953,0.009592056274414062,0.009570837020874023,0.009855031967163086,0.010434150695800781,0.010676860809326172,0.011399030685424805,0.012578010559082031,0.013427019119262695,0.013941049575805664,0.013731002807617188,0.014341115951538086,0.015495061874389648,0.016265153884887695,0.016994237899780273,0.01612401008605957,0.018245697021484375
