10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100
0.24350619316101074,0.2857370376586914,0.5212008953094482,0.5628490447998047,0.6898820400238037,0.557013750076294,0.922943115234375,1.2147729396820068,1.3583688735961914,1.453131914138794,1.6192340850830078,1.696990966796875,1.9010827541351318,2.5323739051818848,2.6368722915649414,2.95859694480896,2.9896209239959717,2.604281187057495,3.943527936935425,4.389008045196533,4.1566526889801025,4.006886959075928,4.539121866226196,4.242958068847656,4.529538154602051,3.4873998165130615,7.088970899581909,6.864566087722778,7.31984806060791,7.080785036087036,7.5000340938568115,8.384162902832031,7.755333662033081,7.679081201553345,8.182869911193848,8.64057183265686,8.724593162536621,8.498312950134277,8.616770029067993,8.896805763244629,14.034748077392578,12.11713719367981,12.0263831615448,13.91385006904602,12.852219104766846,13.936115264892578
