10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300
0.034026145935058594,0.04385995864868164,0.06735992431640625,0.08475375175476074,0.08882379531860352,0.129011869430542,0.14890599250793457,0.3136610984802246,0.35181307792663574,0.41789889335632324,0.47446513175964355,0.5862550735473633,0.6538388729095459,0.6918950080871582,0.7201740741729736,0.8821830749511719,1.2321038246154785,1.081892967224121,1.1656601428985596,1.4895069599151611,1.4583079814910889,1.6869087219238281,1.7949869632720947,2.2840380668640137,2.375587224960327,2.8061559200286865,3.004615068435669,3.2343780994415283,3.478494882583618,3.8589351177215576,2.6794028282165527,3.2674312591552734,3.2745401859283447,3.4155800342559814,4.170147895812988,3.824772834777832,3.804351806640625,4.106925964355469,4.715342998504639
