10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300
0.47057151794433594,0.7108454704284668,0.46819353103637695,0.49967360496520996,0.7487752437591553,0.8093466758728027,1.0648229122161865,1.2050607204437256,1.1700587272644043,1.342461347579956,1.483858346939087,1.5610527992248535,1.9271974563598633,1.8555283546447754,1.7972793579101562,2.7152822017669678,2.3860206604003906,2.7638003826141357,2.4232640266418457,3.6198878288269043,3.7644832134246826,3.612678289413452,3.904740571975708,4.326380729675293,5.054108619689941,5.461357355117798,5.899452209472656,6.449824333190918,6.965105056762695,7.7243359088897705,9.346448183059692,8.86956238746643,9.985283613204956,10.353815078735352,11.06447172164917,11.911108255386353,12.461229085922241,13.149701595306396,14.242052793502808
